id,map_id,address,description,pic,link,icon,lat,lng,anim,title,infoopen,category,approved,retina,Custom Field:Education Sector,Custom Field:School Type,Custom Field:Area,Custom Field:Suburb,Custom Field:Nearest Six Secondary,Custom Field:Distance from Melbourne Connect
905132,2,"1-11 Rescorla Avenue, Croydon, 3136",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Croydon</div><div><strong>Distance from Melbourne Connect:</strong> 28.26 km</div>,,,,-37.810084,145.285748,0,Dorset Primary School,0,,1,0,Government,Primary,Outer Eastern Melbourne,Croydon,No,28.26
905309,2,"56 Dorset Road, Ferntree Gully, 3156",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Special</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Ferntree Gully</div><div><strong>Distance from Melbourne Connect:</strong> 29.54 km</div>,,,,-37.88042006,145.2849193,0,Eastern Ranges School,0,,1,0,Government,Special,Outer Eastern Melbourne,Ferntree Gully,No,29.54
904702,2,"49a Alexandra Road, Ringwood East, 3135",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Ringwood East</div><div><strong>Distance from Melbourne Connect:</strong> 25.43 km</div>,,,,-37.817239,145.252949,0,Eastwood Primary School,0,,1,0,Government,Primary,Outer Eastern Melbourne,Ringwood East,No,25.43
902104,2,"33-61 Edinburgh Road, Lilydale, 3140",<div><strong>Education sector:</strong> Independent</div><div><strong>School type:</strong> Pri/Sec</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Lilydale</div><div><strong>Distance from Melbourne Connect:</strong> 34.11 km</div>,,,,-37.78489,145.351985,0,Edinburgh College,0,,1,0,Independent,Pri/Sec,Outer Eastern Melbourne,Lilydale,No,34.11
903381,2,"10 Heroes Avenue, Emerald, 3782",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Emerald</div><div><strong>Distance from Melbourne Connect:</strong> 44.51 km</div>,,,,-37.93338297,145.4424276,0,Emerald Primary School,0,,1,0,Government,Primary,Outer Eastern Melbourne,Emerald,No,44.51
908707,2,"425 Belgrave-gembrook Rd, Emerald, 3782",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Secondary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Emerald</div><div><strong>Distance from Melbourne Connect:</strong> 45.55 km</div>,,,,-37.92427055,145.4587437,0,Emerald Secondary College,0,,1,0,Government,Secondary,Outer Eastern Melbourne,Emerald,No,45.55
907823,2,"330 Scoresby Road, Knoxfield, 3180",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Secondary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Knoxfield</div><div><strong>Distance from Melbourne Connect:</strong> 27.13 km</div>,,,,-37.87321,145.259037,0,Fairhills High School,0,,1,0,Government,Secondary,Outer Eastern Melbourne,Knoxfield,No,27.13
904906,2,"Manuka Drive, Ferntree Gully, 3156",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Ferntree Gully</div><div><strong>Distance from Melbourne Connect:</strong> 27.50 km</div>,,,,-37.8696,145.264799,0,Fairhills Primary School,0,,1,0,Government,Primary,Outer Eastern Melbourne,Ferntree Gully,No,27.50
902223,2,"16 Clevedon Road, The Basin, 3154",<div><strong>Education sector:</strong> Independent</div><div><strong>School type:</strong> Pri/Sec</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> The Basin</div><div><strong>Distance from Melbourne Connect:</strong> 32.07 km</div>,,,,-37.860068,145.321478,0,Fernbrook School,0,,1,0,Independent,Pri/Sec,Outer Eastern Melbourne,The Basin,No,32.07
904718,2,"111 Forest Road, Ferntree Gully, 3156",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Ferntree Gully</div><div><strong>Distance from Melbourne Connect:</strong> 30.58 km</div>,,,,-37.874787,145.299422,0,Ferntree Gully North Primary School,0,,1,0,Government,Primary,Outer Eastern Melbourne,Ferntree Gully,No,30.58
903228,2,"School Road, Ferny Creek, 3786",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Ferny Creek</div><div><strong>Distance from Melbourne Connect:</strong> 33.85 km</div>,,,,-37.8842124,145.3347256,0,Ferny Creek Primary School,0,,1,0,Government,Primary,Outer Eastern Melbourne,Ferny Creek,No,33.85
902506,2,"50 Main Street, Gembrook, 3783",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Gembrook</div><div><strong>Distance from Melbourne Connect:</strong> 53.71 km</div>,,,,-37.951638,145.545319,0,Gembrook Primary School,0,,1,0,Government,Primary,Outer Eastern Melbourne,Gembrook,No,53.71
901856,2,"295 Liverpool Road, Kilsyth, 3137",<div><strong>Education sector:</strong> Independent</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Kilsyth</div><div><strong>Distance from Melbourne Connect:</strong> 31.32 km</div>,,,,-37.82913713,145.3189311,0,Ghilgai School,0,,1,0,Independent,Primary,Outer Eastern Melbourne,Kilsyth,No,31.32
905066,2,"48 Gladesville Drive, Kilsyth, 3137",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Kilsyth</div><div><strong>Distance from Melbourne Connect:</strong> 31.53 km</div>,,,,-37.811101,145.3229128,0,Gladesville Primary School,0,,1,0,Government,Primary,Outer Eastern Melbourne,Kilsyth,No,31.53
903982,2,"550 Little Yarra Road, Gladysdale, 3797",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Gladysdale</div><div><strong>Distance from Melbourne Connect:</strong> 60.37 km</div>,,,,-37.82025309,145.6509863,0,Gladysdale Primary School,0,,1,0,Government,Primary,Outer Eastern Melbourne,Gladysdale,No,60.37
901789,2,"53-57 Plymouth Rd, Croydon Hills, 3136",<div><strong>Education sector:</strong> Independent</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Croydon Hills</div><div><strong>Distance from Melbourne Connect:</strong> 26.81 km</div>,,,,-37.782683,145.268615,0,Good Shepherd Lutheran Primary School,0,,1,0,Independent,Primary,Outer Eastern Melbourne,Croydon Hills,No,26.81
905478,2,"51A Great Ryrie Street, Heathmont, 3135",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Heathmont</div><div><strong>Distance from Melbourne Connect:</strong> 24.16 km</div>,,,,-37.823797,145.237626,0,Great Ryrie Primary School,0,,1,0,Government,Primary,Outer Eastern Melbourne,Heathmont,No,24.16
907900,2,"10 Camerons Road, Healesville, 3777",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Secondary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Healesville</div><div><strong>Distance from Melbourne Connect:</strong> 52.78 km</div>,,,,-37.643586,145.530807,0,Healesville High School,0,,1,0,Government,Secondary,Outer Eastern Melbourne,Healesville,No,52.78
900849,2,"2 View Street, Healesville, 3777",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Healesville</div><div><strong>Distance from Melbourne Connect:</strong> 51.06 km</div>,,,,-37.65713287,145.5160425,0,Healesville Primary School,0,,1,0,Government,Primary,Outer Eastern Melbourne,Healesville,No,51.06
905345,2,"Buckingham Drive, Rowville, 3178",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Rowville</div><div><strong>Distance from Melbourne Connect:</strong> 28.63 km</div>,,,,-37.933923,145.24288,0,Heany Park Primary School,0,,1,0,Government,Primary,Outer Eastern Melbourne,Rowville,No,28.63
908816,2,"Waters Grove, Heathmont, 3135",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Secondary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Heathmont</div><div><strong>Distance from Melbourne Connect:</strong> 23.91 km</div>,,,,-37.83842619,145.2321036,0,Heathmont College,0,,1,0,Government,Secondary,Outer Eastern Melbourne,Heathmont,No,23.91
904819,2,"Louis Street, Heathmont, 3135",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Heathmont</div><div><strong>Distance from Melbourne Connect:</strong> 25.99 km</div>,,,,-37.830346,145.257688,0,Heathmont East Primary School,0,,1,0,Government,Primary,Outer Eastern Melbourne,Heathmont,No,25.99
902071,2,"977-985 Burwood Highway, Ferntree Gully, 3156",<div><strong>Education sector:</strong> Independent</div><div><strong>School type:</strong> Pri/Sec</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Ferntree Gully</div><div><strong>Distance from Melbourne Connect:</strong> 29.91 km</div>,,,,-37.887291,145.286487,0,Heritage College Knox,0,,1,0,Independent,Pri/Sec,Outer Eastern Melbourne,Ferntree Gully,No,29.91
902541,2,"700 Gembrook-Launching Place Road, Hoddles Creek, 3139",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Hoddles Creek</div><div><strong>Distance from Melbourne Connect:</strong> 55.76 km</div>,,,,-37.83173912,145.5977536,0,Hoddles Creek Primary School,0,,1,0,Government,Primary,Outer Eastern Melbourne,Hoddles Creek,No,55.76
901747,2,"120 Oban Road, Ringwood North, 3134",<div><strong>Education sector:</strong> Catholic</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Ringwood North</div><div><strong>Distance from Melbourne Connect:</strong> 23.97 km</div>,,,,-37.793231,145.236917,0,Holy Spirit School,0,,1,0,Catholic,Primary,Outer Eastern Melbourne,Ringwood North,No,23.97
901893,2,"10 Riddell Road, Wantirna South, 3152",<div><strong>Education sector:</strong> Catholic</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Wantirna South</div><div><strong>Distance from Melbourne Connect:</strong> 25.93 km</div>,,,,-37.877468,145.242912,0,Holy Trinity School,0,,1,0,Catholic,Primary,Outer Eastern Melbourne,Wantirna South,No,25.93
905121,2,"39-49 Kalinda Road, Ringwood, 3134",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Ringwood</div><div><strong>Distance from Melbourne Connect:</strong> 25.56 km</div>,,,,-37.7893,145.254827,0,Kalinda Primary School,0,,1,0,Government,Primary,Outer Eastern Melbourne,Ringwood,No,25.56
903993,2,"72 Monbulk Road, Kallista, 3791",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Kallista</div><div><strong>Distance from Melbourne Connect:</strong> 36.86 km</div>,,,,-37.885086,145.370004,0,Kallista Primary School,0,,1,0,Government,Primary,Outer Eastern Melbourne,Kallista,No,36.86
905295,2,"160 Karoo Road, Rowville, 3178",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Rowville</div><div><strong>Distance from Melbourne Connect:</strong> 28.74 km</div>,,,,-37.905324,145.263279,0,Karoo Primary School,0,,1,0,Government,Primary,Outer Eastern Melbourne,Rowville,No,28.74
905082,2,"17 Greenaway Drive, Ferntree Gully, 3156",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Ferntree Gully</div><div><strong>Distance from Melbourne Connect:</strong> 27.80 km</div>,,,,-37.883491,145.262733,0,Kent Park Primary School,0,,1,0,Government,Primary,Outer Eastern Melbourne,Ferntree Gully,No,27.80
903645,2,"555 Mt Dandenong Road, Kilsyth, 3137",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Kilsyth</div><div><strong>Distance from Melbourne Connect:</strong> 30.81 km</div>,,,,-37.80210649,145.3149427,0,Kilsyth Primary School,0,,1,0,Government,Primary,Outer Eastern Melbourne,Kilsyth,No,30.81
905429,2,"39 Darwin Road, Boronia, 3155",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Boronia</div><div><strong>Distance from Melbourne Connect:</strong> 26.42 km</div>,,,,-37.86116,145.254975,0,Knox Central Primary School,0,,1,0,Government,Primary,Outer Eastern Melbourne,Boronia,No,26.42
905234,2,"80 Argyle Way, Wantirna South, 3152",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Wantirna South</div><div><strong>Distance from Melbourne Connect:</strong> 25.02 km</div>,,,,-37.882282,145.229582,0,Knox Gardens Primary School,0,,1,0,Government,Primary,Outer Eastern Melbourne,Wantirna South,No,25.02
904990,2,"117 Kathryn Road, Knoxfield, 3180",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Knoxfield</div><div><strong>Distance from Melbourne Connect:</strong> 26.87 km</div>,,,,-37.883627,145.251402,0,Knox Park Primary School,0,,1,0,Government,Primary,Outer Eastern Melbourne,Knoxfield,No,26.87
902599,2,"Carter Street, Launching Place, 3139",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Launching Place</div><div><strong>Distance from Melbourne Connect:</strong> 53.33 km</div>,,,,-37.78250174,145.5707669,0,Launching Place Primary School,0,,1,0,Government,Primary,Outer Eastern Melbourne,Launching Place,No,53.33
907219,2,"17-19 Nelson Road, Lilydale, 3140",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Secondary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Lilydale</div><div><strong>Distance from Melbourne Connect:</strong> 33.69 km</div>,,,,-37.7458221,145.3414068,0,Lilydale Heights College,0,,1,0,Government,Secondary,Outer Eastern Melbourne,Lilydale,No,33.69
907995,2,"25 Melba Avenue, Lilydale, 3140",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Secondary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Lilydale</div><div><strong>Distance from Melbourne Connect:</strong> 33.65 km</div>,,,,-37.760697,145.343917,0,Lilydale High School,0,,1,0,Government,Secondary,Outer Eastern Melbourne,Lilydale,No,33.65
900876,2,"63 - 65 Castella Street, Lilydale, 3140",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Lilydale</div><div><strong>Distance from Melbourne Connect:</strong> 34.64 km</div>,,,,-37.75367357,145.3540681,0,Lilydale Primary School,0,,1,0,Government,Primary,Outer Eastern Melbourne,Lilydale,No,34.64
901914,2,"205 Little Yarra Road, Yarra Junction, 3797",<div><strong>Education sector:</strong> Independent</div><div><strong>School type:</strong> Pri/Sec</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Yarra Junction</div><div><strong>Distance from Melbourne Connect:</strong> 58.60 km</div>,,,,-37.79444291,145.631163,0,Little Yarra Steiner School,0,,1,0,Independent,Pri/Sec,Outer Eastern Melbourne,Yarra Junction,No,58.60
901633,2,"Plymouth Rd, Croydon Hills, 3136",<div><strong>Education sector:</strong> Independent</div><div><strong>School type:</strong> Secondary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Croydon Hills</div><div><strong>Distance from Melbourne Connect:</strong> 27.18 km</div>,,,,-37.782963,145.272909,0,Luther College,0,,1,0,Independent,Secondary,Outer Eastern Melbourne,Croydon Hills,No,27.18
902234,2,"5/12 Kelso Street, Coldstream, 3770",<div><strong>Education sector:</strong> Independent</div><div><strong>School type:</strong> Special</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Coldstream</div><div><strong>Distance from Melbourne Connect:</strong> 37.49 km</div>,,,,-37.733037,145.382269,0,Lyrebird College,0,,1,0,Independent,Special,Outer Eastern Melbourne,Coldstream,No,37.49
901866,2,"68 - 78 Bellfield Drive, Lysterfield, 3156",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Lysterfield</div><div><strong>Distance from Melbourne Connect:</strong> 30.06 km</div>,,,,-37.911598,145.276229,0,Lysterfield Primary School,0,,1,0,Government,Primary,Outer Eastern Melbourne,Lysterfield,No,30.06
903620,2,"405 Macclesfield Road, Macclesfield, 3782",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Macclesfield</div><div><strong>Distance from Melbourne Connect:</strong> 45.97 km</div>,,,,-37.88979216,145.4753695,0,Macclesfield Primary School,0,,1,0,Government,Primary,Outer Eastern Melbourne,Macclesfield,No,45.97
905009,2,"Monomeith Street, Mooroolbark, 3138",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Mooroolbark</div><div><strong>Distance from Melbourne Connect:</strong> 30.50 km</div>,,,,-37.772127,145.309555,0,Manchester Primary School,0,,1,0,Government,Primary,Outer Eastern Melbourne,Mooroolbark,No,30.50
905045,2,"Hardy Crescent, Heathmont, 3135",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Heathmont</div><div><strong>Distance from Melbourne Connect:</strong> 23.94 km</div>,,,,-37.836412,145.232942,0,Marlborough Primary School,0,,1,0,Government,Primary,Outer Eastern Melbourne,Heathmont,No,23.94
901644,2,"28 Bayview Road, Belgrave, 3160",<div><strong>Education sector:</strong> Catholic</div><div><strong>School type:</strong> Secondary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Belgrave</div><div><strong>Distance from Melbourne Connect:</strong> 36.76 km</div>,,,,-37.9106377,145.3588871,0,Mater Christi College,0,,1,0,Catholic,Secondary,Outer Eastern Melbourne,Belgrave,No,36.76
908912,2,"20 Brentnall Road, Croydon, 3136",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Secondary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Croydon</div><div><strong>Distance from Melbourne Connect:</strong> 26.16 km</div>,,,,-37.795523,145.262016,0,Melba Secondary College,0,,1,0,Government,Secondary,Outer Eastern Melbourne,Croydon,No,26.16
901706,2,"213 Wonga Road, Warranwood, 3134",<div><strong>Education sector:</strong> Independent</div><div><strong>School type:</strong> Pri/Sec</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Warranwood</div><div><strong>Distance from Melbourne Connect:</strong> 25.13 km</div>,,,,-37.777221,145.248811,0,Melbourne Rudolf Steiner School,0,,1,0,Independent,Pri/Sec,Outer Eastern Melbourne,Warranwood,No,25.13
902457,2,"12 School Road, Menzies Creek, 3159",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Menzies Creek</div><div><strong>Distance from Melbourne Connect:</strong> 39.94 km</div>,,,,-37.917349,145.394271,0,Menzies Creek Primary School,0,,1,0,Government,Primary,Outer Eastern Melbourne,Menzies Creek,No,39.94
905441,2,"Cavanagh Road, Millgrove, 3799",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Millgrove</div><div><strong>Distance from Melbourne Connect:</strong> 60.66 km</div>,,,,-37.75278559,145.6518558,0,Millwarra Primary School,0,,1,0,Government,Primary,Outer Eastern Melbourne,Millgrove,No,60.66
908065,2,"146-148 David Hill Road, Monbulk, 3793",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Secondary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Monbulk</div><div><strong>Distance from Melbourne Connect:</strong> 41.74 km</div>,,,,-37.88317535,145.4278068,0,Monbulk College,0,,1,0,Government,Secondary,Outer Eastern Melbourne,Monbulk,No,41.74
903265,2,"1 Main Road, Monbulk, 3793",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Monbulk</div><div><strong>Distance from Melbourne Connect:</strong> 40.08 km</div>,,,,-37.87685153,145.4102612,0,Monbulk Primary School,0,,1,0,Government,Primary,Outer Eastern Melbourne,Monbulk,No,40.08
902259,2,"17-21 Leith Road, Montrose, 3765",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Montrose</div><div><strong>Distance from Melbourne Connect:</strong> 33.34 km</div>,,,,-37.808098,145.343691,0,Montrose Primary School,0,,1,0,Government,Primary,Outer Eastern Melbourne,Montrose,No,33.34
908071,2,"186 Manchester Road, Mooroolbark, 3138",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Secondary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Mooroolbark</div><div><strong>Distance from Melbourne Connect:</strong> 30.88 km</div>,,,,-37.77508326,145.3142304,0,Mooroolbark College,0,,1,0,Government,Secondary,Outer Eastern Melbourne,Mooroolbark,No,30.88
905059,2,"106-112 Taylor Road, Mooroolbark, 3138",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Mooroolbark</div><div><strong>Distance from Melbourne Connect:</strong> 32.67 km</div>,,,,-37.78680042,145.335705,0,Mooroolbark East Primary School,0,,1,0,Government,Primary,Outer Eastern Melbourne,Mooroolbark,No,32.67
901930,2,"4 Birchwood Drive, Mooroolbark, 3138",<div><strong>Education sector:</strong> Independent</div><div><strong>School type:</strong> Pri/Sec</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Mooroolbark</div><div><strong>Distance from Melbourne Connect:</strong> 31.95 km</div>,,,,-37.76461019,145.3250651,0,Mooroolbark Grammar,0,,1,0,Independent,Pri/Sec,Outer Eastern Melbourne,Mooroolbark,No,31.95
903284,2,"13 - 15 Farndons Road, Mount Dandenong, 3767",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Mount Dandenong</div><div><strong>Distance from Melbourne Connect:</strong> 35.12 km</div>,,,,-37.83074276,145.362166,0,Mount Dandenong Primary School,0,,1,0,Government,Primary,Outer Eastern Melbourne,Mount Dandenong,No,35.12
901701,2,"135 York Road, Mount Evelyn, 3796",<div><strong>Education sector:</strong> Independent</div><div><strong>School type:</strong> Pri/Sec</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Mount Evelyn</div><div><strong>Distance from Melbourne Connect:</strong> 35.39 km</div>,,,,-37.79883442,145.3670969,0,Mount Evelyn Christian School/Ranges TEC,0,,1,0,Independent,Pri/Sec,Outer Eastern Melbourne,Mount Evelyn,No,35.39
903642,2,"33 Monbulk Road, Mount Evelyn, 3796",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Mount Evelyn</div><div><strong>Distance from Melbourne Connect:</strong> 37.32 km</div>,,,,-37.79092979,145.3888224,0,Mount Evelyn Primary School,0,,1,0,Government,Primary,Outer Eastern Melbourne,Mount Evelyn,No,37.32
900474,2,"120 Anderson Street, Lilydale, 3140",<div><strong>Education sector:</strong> Catholic</div><div><strong>School type:</strong> Secondary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Lilydale</div><div><strong>Distance from Melbourne Connect:</strong> 35.01 km</div>,,,,-37.75075881,145.3577545,0,Mount Lilydale Mercy College,0,,1,0,Catholic,Secondary,Outer Eastern Melbourne,Lilydale,No,35.01
904905,2,"Adele Avenue, Ferntree Gully, 3156",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Ferntree Gully</div><div><strong>Distance from Melbourne Connect:</strong> 28.46 km</div>,,,,-37.885691,145.269706,0,Mountain Gate Primary School,0,,1,0,Government,Primary,Outer Eastern Melbourne,Ferntree Gully,No,28.46
904886,2,"18 Panfield Avenue, Ringwood, 3134",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Ringwood</div><div><strong>Distance from Melbourne Connect:</strong> 24.18 km</div>,,,,-37.797737,145.239443,0,Mullum Primary School,0,,1,0,Government,Primary,Outer Eastern Melbourne,Ringwood,No,24.18
908185,2,"9 Byron Street, Ringwood, 3134",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Secondary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Ringwood</div><div><strong>Distance from Melbourne Connect:</strong> 24.01 km</div>,,,,-37.799752,145.237605,0,Norwood Secondary College,0,,1,0,Government,Secondary,Outer Eastern Melbourne,Ringwood,No,24.01
903494,2,"45 Charlemont Lane, Olinda, 3788",<div><strong>Education sector:</strong> Government</div><div><strong>School type:</strong> Primary</div><div><strong>Area:</strong> Outer Eastern Melbourne</div><div><strong>Suburb:</strong> Olinda</div><div><strong>Distance from Melbourne Connect:</strong> 35.82 km</div>,,,,-37.85469614,145.3661919,0,Olinda Primary School,0,,1,0,Government,Primary,Outer Eastern Melbourne,Olinda,No,35.82
